"","Lineage1","Lineage2","Lineage3","Lineage4","Lineage5","Lineage6","Lineage7","Lineage8","Lineage9","Lineage10","Lineage11","Lineage12","Fam","Taxogroup","Taxo1","Last","SizeMin","SizeMax","Cover","Shape","Spicule","Symmetry","Polarity","Colony","Motility","Chloroplast","Plast_Origin","Ingestion","Behaviour","Mutualistic_Host","Symbiontic","Symbiont_Location","Host_Specialisation","Symbiont_Specialisation","Prey_Specialisation","Mucilage","Chemical_Signal","Nutrient_Afinity","Oxygen_Tolerance","Salinity","Temperature","Depth","Toxygenity","Benthic_Phase","Longevity","Cyst_Spore","Ploidy","Genome_Size"
"60","Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Chlorophyta_X","Chlorophyta_X_sp.",NA,NA,NA,NA,NA,NA,"Archaeplastids","Chlorophyta","Chlorophyta","Chlorophyta",NA,NA,"Organic","Elongated","0","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Mamiellophyceae",NA,NA,NA,NA,NA,NA,NA,"Archaeplastids","Chlorophyta","Chlorophyta","Mamiellophyceae","1","3","Organic","Round","0","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"62","Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Mamiellophyceae","Dolichomastigales",NA,NA,NA,NA,NA,NA,"Archaeplastids","Chlorophyta","Chlorophyta","Dolichomastigales","1.5","6","Organic","Round","0","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"Marine",NA,NA,NA,NA,NA,"0",NA,NA
"63","Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Mamiellophyceae","Dolichomastigales","Crustomastigaceae","Crustomastigaceae_X","Crustomastigaceae_X_sp.",NA,NA,NA,"Archaeplastids","Chlorophyta","Chlorophyta","Crustomastigaceae","1.5","6","Organic","Round","0","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"Marine",NA,NA,NA,NA,NA,"0",NA,NA
"64","Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Mamiellophyceae","Dolichomastigales","Crustomastigaceae","Crustomastix",NA,NA,NA,NA,"Archaeplastids","Chlorophyta","Chlorophyta","Crustomastix","1.5","6","Organic","Round","0","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"Marine",NA,NA,NA,NA,NA,"0",NA,NA
"65","Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Mamiellophyceae","Dolichomastigales","Crustomastigaceae","Crustomastix","Crustomastix_sp.",NA,NA,NA,"Archaeplastids","Chlorophyta","Chlorophyta","Crustomastix","1.5","6","Organic","Round","0","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"Marine",NA,NA,NA,NA,NA,"0",NA,NA
"66","Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Mamiellophyceae","Dolichomastigales","Crustomastigaceae","Crustomastix","Crustomastix_stigmatica",NA,NA,NA,"Archaeplastids","Chlorophyta","Chlorophyta","Crustomastix","3","5","Organic","Round","0","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"Marine",NA,NA,NA,NA,NA,"0",NA,NA
"67","Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Mamiellophyceae","Dolichomastigales","Dolichomastigaceae","Dolichomastix","Dolichomastix_tenuilepis",NA,NA,NA,"Archaeplastids","Chlorophyta","Chlorophyta","Dolichomastix","3","4.5","Organic","Round","0","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"Marine",NA,NA,NA,NA,NA,"0",NA,NA
"68","Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Mamiellophyceae","Dolichomastigales","Dolichomastigales_X","Dolichomastigales_X_sp.",NA,NA,NA,NA,"Archaeplastids","Chlorophyta","Chlorophyta","Dolichomastigales","1.5","6","Organic","Round","0","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"Marine",NA,NA,NA,NA,NA,"0",NA,NA
"69","Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Mamiellophyceae","Mamiellales",NA,NA,NA,NA,NA,NA,"Archaeplastids","Chlorophyta","Chlorophyta","Mamiellales","1","3","Organic","Round","0","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"70","Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Mamiellophyceae","Mamiellales","Bathycoccaceae",NA,NA,NA,NA,NA,"Archaeplastids","Chlorophyta","Chlorophyta","Bathycoccaceae","0.5","2.5","Organic","Round","0","Bilateral","Heteropolar","None","Floater","1","Constitutive","No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"71","Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Mamiellophyceae","Mamiellales","Bathycoccaceae","Bathycoccus",NA,NA,NA,NA,"Archaeplastids","Chlorophyta","Chlorophyta","Bathycoccus","0.5","2.5","Organic","Round","0","Bilateral","Heteropolar","None","Floater","1","Constitutive","No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"Marine",NA,"Deep",NA,NA,NA,"0",NA,NA
"72","Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Mamiellophyceae","Mamiellales","Bathycoccaceae","Bathycoccus","Bathycoccus_prasinos",NA,NA,NA,"Archaeplastids","Chlorophyta","Chlorophyta","Bathycoccus","1.5","2.5","Organic","Round","0","Bilateral","Heteropolar","None","Floater","1","Constitutive","No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"73","Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Mamiellophyceae","Mamiellales","Bathycoccaceae","Ostreococcus",NA,NA,NA,NA,"Archaeplastids","Chlorophyta","Chlorophyta","Ostreococcus","0.5","2.5","Naked","Round","0","Bilateral","Heteropolar","None","Floater","1","Constitutive","No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"74","Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Mamiellophyceae","Mamiellales","Bathycoccaceae","Ostreococcus","Ostreococcus_Clade-A",NA,NA,NA,"Archaeplastids","Chlorophyta","Chlorophyta","Ostreococcus","0.5","2.5","Naked","Round","0","Bilateral","Heteropolar","None","Floater","1","Constitutive","No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"75","Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Mamiellophyceae","Mamiellales","Bathycoccaceae","Ostreococcus","Ostreococcus_sp.",NA,NA,NA,"Archaeplastids","Chlorophyta","Chlorophyta","Ostreococcus","0.5","2.5","Naked","Round","0","Bilateral","Heteropolar","None","Floater","1","Constitutive","No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"76","Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Mamiellophyceae","Mamiellales","Bathycoccaceae","Ostreococcus","Ostreococcus_tauri",NA,NA,NA,"Archaeplastids","Chlorophyta","Chlorophyta","Ostreococcus","0.8","1.1","Naked","Round","0","Bilateral","Heteropolar","None","Floater","1","Constitutive","No",NA,NA,"No",NA,NA,NA,NA,"1",NA,NA,NA,"Marine",NA,NA,NA,NA,NA,"0",NA,NA
"77","Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Mamiellophyceae","Mamiellales","Mamiellaceae",NA,NA,NA,NA,NA,"Archaeplastids","Chlorophyta","Chlorophyta","Mamiellaceae","1","7","Organic","Round","0","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"78","Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Mamiellophyceae","Mamiellales","Mamiellaceae","Mamiella",NA,NA,NA,NA,"Archaeplastids","Chlorophyta","Chlorophyta","Mamiella","1","7","Organic","Round","0","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"79","Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Mamiellophyceae","Mamiellales","Mamiellaceae","Mantoniella",NA,NA,NA,NA,"Archaeplastids","Chlorophyta","Chlorophyta","Mantoniella","1","7","Organic","Round","0","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"80","Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Mamiellophyceae","Mamiellales","Mamiellaceae","Micromonas",NA,NA,NA,NA,"Archaeplastids","Chlorophyta","Chlorophyta","Micromonas","1","7","Organic","Round","0","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"81","Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Mamiellophyceae","Mamiellales","Mamiellaceae","Micromonas","Micromonas_Clade-A.ABC.12",NA,NA,NA,"Archaeplastids","Chlorophyta","Chlorophyta","Micromonas","1","7","Organic","Round","0","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"82","Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Mamiellophyceae","Mamiellales","Mamiellaceae","Micromonas","Micromonas_Clade-B.4",NA,NA,NA,"Archaeplastids","Chlorophyta","Chlorophyta","Micromonas","1","7","Organic","Round","0","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"83","Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Mamiellophyceae","Mamiellales","Mamiellaceae","Micromonas","Micromonas_Clade-B.E.3",NA,NA,NA,"Archaeplastids","Chlorophyta","Chlorophyta","Micromonas","1","7","Organic","Round","0","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"84","Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Mamiellophyceae","Mamiellales","Mamiellaceae","Micromonas","Micromonas_Clade-C.D.5",NA,NA,NA,"Archaeplastids","Chlorophyta","Chlorophyta","Micromonas","1","7","Organic","Round","0","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"85","Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Mamiellophyceae","Mamiellales","Mamiellaceae","Micromonas","Micromonas_sp.",NA,NA,NA,"Archaeplastids","Chlorophyta","Chlorophyta","Micromonas","1","7","Organic","Round","0","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"86","Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Mamiellophyceae","Mamiellales","Mamiellaceae","RCC391","RCC391_sp.",NA,NA,NA,"Archaeplastids","Chlorophyta","Chlorophyta","RCC1","1","7","Organic","Round","0","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"87","Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Mamiellophyceae","Mamiellales","Mamiellales_X","Mamiellales_X_sp.",NA,NA,NA,NA,"Archaeplastids","Chlorophyta","Chlorophyta","Mamiellales","1","7","Organic","Round","0","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"88","Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Mamiellophyceae","Mamiellophyceae_X","Mamiellophyceae_XX","Mamiellophyceae_XXX","Mamiellophyceae_XXX_sp.",NA,NA,NA,"Archaeplastids","Chlorophyta","Chlorophyta","Mamiellophyceae","1","7","Organic","Round","0","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"89","Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Nephroselmidophyceae","Nephroselmis","Nephroselmis_astigmatica",NA,NA,NA,NA,NA,"Archaeplastids","Chlorophyta","Chlorophyta","Nephroselmis","9","13.5","Organic","Round","1","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","No",NA,NA,"MutualistPhotosynthetic",NA,NA,"Hatena",NA,NA,NA,NA,NA,"Marine",NA,NA,NA,NA,NA,"0","Haplodiplont",NA
"90","Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Nephroselmidophyceae","Nephroselmis","Nephroselmis_intermedia",NA,NA,NA,NA,NA,"Archaeplastids","Chlorophyta","Chlorophyta","Nephroselmis","4.5","7","Organic","Round","1","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","No",NA,NA,"MutualistPhotosynthetic",NA,NA,"Hatena",NA,NA,NA,NA,NA,"Marine",NA,NA,NA,NA,NA,"0","Haplodiplont",NA
"91","Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Nephroselmidophyceae","Nephroselmis","Nephroselmis_pyriformis",NA,NA,NA,NA,NA,"Archaeplastids","Chlorophyta","Chlorophyta","Nephroselmis","4","7","Organic","Round","1","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","No",NA,NA,"MutualistPhotosynthetic",NA,NA,"Hatena",NA,NA,NA,NA,NA,"Euryhaline","Eury",NA,NA,NA,NA,"0","Haplodiplont",NA
"92","Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Nephroselmidophyceae","Nephroselmis","Nephroselmis_rotunda",NA,NA,NA,NA,NA,"Archaeplastids","Chlorophyta","Chlorophyta","Nephroselmis","6","8","Organic","Round","1","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","No",NA,NA,"MutualistPhotosynthetic",NA,NA,"Hatena",NA,NA,NA,NA,NA,"Marine",NA,NA,NA,NA,NA,"0","Haplodiplont",NA
"93","Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Nephroselmidophyceae","Nephroselmis","Nephroselmis_sp.",NA,NA,NA,NA,NA,"Archaeplastids","Chlorophyta","Chlorophyta","Nephroselmis","3.5","28","Organic","Round","1","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","No",NA,NA,"MutualistPhotosynthetic",NA,NA,"Hatena",NA,NA,NA,NA,NA,"Marine",NA,NA,NA,NA,NA,"0","Haplodiplont",NA
"94","Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Nephroselmidophyceae","Nephroselmis","Nephroselmis_viridis",NA,NA,NA,NA,NA,"Archaeplastids","Chlorophyta","Chlorophyta","Nephroselmis","5.5","9","Organic","Round","1","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","No",NA,NA,"MutualistPhotosynthetic",NA,NA,"Hatena",NA,NA,NA,NA,NA,"Marine",NA,NA,NA,NA,NA,"0","Haplodiplont",NA
"95","Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Pedinophyceae","Marsupiomonadales","Marsupiomonas","Marsupiomonas_sp.",NA,NA,NA,NA,"Archaeplastids","Chlorophyta","Chlorophyta","Marsupiomonas","2.3","3","Organic","Round","0","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"Euryhaline",NA,NA,NA,NA,NA,"0",NA,NA
"96","Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Pedinophyceae","Pedinomonadales","Pedinomonas","Pedinomonas_sp.",NA,NA,NA,NA,"Archaeplastids","Chlorophyta","Chlorophyta","Pedinomonas","4","5","Organic","Round","0","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","No",NA,NA,"MutualistPhotosynthetic",NA,NA,"Noctiluca__radiolaria__collodaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"97","Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Prasino_clade_5","Pycnococcaceae",NA,NA,NA,NA,NA,NA,"Archaeplastids","Chlorophyta","Chlorophyta","Pycnococcaceae","1.5","4","Organic","Round","0","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","Osmotrophic","Passive_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DCM",NA,NA,NA,"1",NA,NA
"98","Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Prasino_clade_5","Pycnococcaceae","Pycnococcaceae_X","Pycnococcaceae_X_sp.",NA,NA,NA,NA,"Archaeplastids","Chlorophyta","Chlorophyta","Pycnococcaceae","1.5","4","Organic","Round","0","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","Osmotrophic","Passive_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DCM",NA,NA,NA,"1",NA,NA
"99","Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Prasino_clade_7",NA,NA,NA,NA,NA,NA,NA,"Archaeplastids","Chlorophyta","Chlorophyta","Prasino","1.5","3","Organic","Round","0","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","Osmotrophic","Passive_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"100","Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Prasino_clade_7","Prasino_clade_7_X","Prasino_clade_7_X_sp.",NA,NA,NA,NA,NA,"Archaeplastids","Chlorophyta","Chlorophyta","Prasino","2.5","5.5","Organic","Round","0","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","Osmotrophic","Passive_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"101","Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Prasino_clade_7","Prasino_clade_7A",NA,NA,NA,NA,NA,NA,"Archaeplastids","Chlorophyta","Chlorophyta","Prasino","2.5","5.5","Organic","Round","0","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","Osmotrophic","Passive_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"102","Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Prasino_clade_7","Prasino_clade_7B","Prasino_clade_7B_X","Prasino_clade_7B_X_sp.",NA,NA,NA,NA,"Archaeplastids","Chlorophyta","Chlorophyta","Prasino","2.5","5.5","Organic","Round","0","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","Osmotrophic","Passive_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"103","Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Prasino_clade_7","Prasino_clade_7B","Prasino_clade_7B1","Prasino_clade_7B1_X","Prasino_clade_7B1_X_sp.",NA,NA,NA,"Archaeplastids","Chlorophyta","Chlorophyta","Prasino","2.5","5.5","Organic","Round","0","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","Osmotrophic","Passive_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"104","Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Prasino_clade_7","Prasino_clade_7B","Prasino_clade_7B2","Prasino_clade_7B2_X","Prasino_clade_7B2_X_sp.",NA,NA,NA,"Archaeplastids","Chlorophyta","Chlorophyta","Prasino","2.5","5.5","Organic","Round","0","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","Osmotrophic","Passive_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"105","Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Prasinococcales","Prasinococcales-Clade-B",NA,NA,NA,NA,NA,NA,"Archaeplastids","Chlorophyta","Chlorophyta","Prasinococcales","3.5","5.2","Organic","Round","0","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","Osmotrophic","Passive_Ambush_Feeder",NA,"No",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"106","Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Prasinococcales","Prasinococcales-Clade-B","Prasinococcales-Clade-B_X","Prasinococcales-Clade-B_X_sp.",NA,NA,NA,NA,"Archaeplastids","Chlorophyta","Chlorophyta","Prasinococcales","3.5","5.2","Organic","Round","0","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","Osmotrophic","Passive_Ambush_Feeder",NA,"No",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"107","Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Prasinococcales","Prasinococcales-Clade-B","Prasinoderma[B]","Prasinoderma_coloniale",NA,NA,NA,NA,"Archaeplastids","Chlorophyta","Chlorophyta","Prasinoderma","2.5","5.5","Organic","Round","0","Bilateral","Heteropolar","Round","Swimmer","1","Constitutive","Osmotrophic","Passive_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Haplodiplobiontic",NA
"108","Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Prasinococcales","Prasinococcales-Clade-B","Prasinoderma[B]","Prasinoderma_singularis",NA,NA,NA,NA,"Archaeplastids","Chlorophyta","Chlorophyta","Prasinoderma","2.2","5.5","Organic","Round","0","Bilateral","Heteropolar","None","Floater","1","Constitutive","Osmotrophic","Passive_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0_40",NA,NA,NA,"1",NA,NA
"109","Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Prasinococcales","Prasinococcales-Clade-B","Prasinoderma[B]","Prasinoderma_sp.",NA,NA,NA,NA,"Archaeplastids","Chlorophyta","Chlorophyta","Prasinoderma","2.2","5.5","Organic","Round","0","Bilateral","Heteropolar","Round","Floater","1","Constitutive","Osmotrophic","Passive_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"110","Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Pyramimonadales",NA,NA,NA,NA,NA,NA,NA,"Archaeplastids","Chlorophyta","Chlorophyta","Pyramimonadales","16","38.1","Organic","Elongated","0","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","Osmotrophic","Passive_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"111","Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Pyramimonadales","Cymbomonas","Cymbomonas_tetramitiformis",NA,NA,NA,NA,NA,"Archaeplastids","Chlorophyta","Chlorophyta","Cymbomonas","13.5","16","Organic","Round","1","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","Osmotrophic","Passive_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eury",NA,NA,NA,NA,"1","Haplodiplobiontic",NA
"112","Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Pyramimonadales","Halosphaera","Halosphaera_sp.",NA,NA,NA,NA,NA,"Archaeplastids","Chlorophyta","Chlorophyta","Halosphaera","10","800","Organic","Round","1","Bilateral","Heteropolar","Round","Swimmer","1","Constitutive","Osmotrophic","Passive_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"113","Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Pyramimonadales","Polyblepharides","Polyblepharides_amylifera",NA,NA,NA,NA,NA,"Archaeplastids","Chlorophyta","Chlorophyta","Polyblepharides","5","6","Organic","Round","0","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","Osmotrophic","Passive_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eury",NA,NA,NA,NA,"0",NA,NA
"114","Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Pyramimonadales","Pterosperma",NA,NA,NA,NA,NA,NA,"Archaeplastids","Chlorophyta","Pterosperma","Pterosperma","4","230","Organic","Round","1","Bilateral","Heteropolar","Round","Swimmer","1","Constitutive","Osmotrophic","Passive_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"115","Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Pyramimonadales","Pterosperma","Pterosperma_cristatum",NA,NA,NA,NA,NA,"Archaeplastids","Chlorophyta","Pterosperma","Pterosperma","6","25","Organic","Round","0","Bilateral","Heteropolar","Round","Swimmer","1","Constitutive","Osmotrophic","Passive_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"116","Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Pyramimonadales","Pterosperma","Pterosperma_sp.",NA,NA,NA,NA,NA,"Archaeplastids","Chlorophyta","Pterosperma","Pterosperma","4","230","Organic","Round","1","Bilateral","Heteropolar","Round","Swimmer","1","Constitutive","Osmotrophic","Passive_Ambush_Feeder",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
"117","Eukaryota","Archaeplastida","Viridiplantae","Chlorophyta","Pyramimonadales","Pyramimonadales_X","Pyramimonadales_X_sp.",NA,NA,NA,NA,NA,"Archaeplastids","Chlorophyta","Chlorophyta","Pyramimonadales","16","38.1","Organic","Elongated","0","Bilateral","Heteropolar","None","Swimmer","1","Constitutive","Osmotrophic","Passive_Ambush_Feeder",NA,"No",NA,NA,"Euglenids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
